universal01-05706	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0000011
universal01-05707	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0000100
universal01-05708	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0000101
universal01-05709	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0000110
universal01-05710	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0000111
universal01-05711	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0001000
universal01-05712	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0001001
universal01-05713	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0001010
universal01-05714	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0001011
universal01-05715	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0001100
universal01-05716	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0001101
universal01-05717	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0001110
universal01-05718	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0001111
universal01-05719	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0010000
universal01-05720	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0010001
universal01-05721	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0010010
universal01-05722	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0010011
universal01-05723	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0010100
universal01-05724	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0010101
universal01-05725	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0010110
universal01-05726	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0010111
universal01-05727	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0011000
universal01-05728	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0011001
universal01-05729	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0011010
universal01-05730	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0011011
universal01-05731	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0011100
universal01-05732	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0011101
universal01-05733	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0011110
universal01-05734	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0011111
universal01-05735	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0100000
universal01-05736	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0100001
universal01-05737	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0100010
universal01-05738	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0100011
universal01-05739	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0100100
universal01-05740	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0100101
universal01-05741	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0100110
universal01-05742	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0100111
universal01-05743	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0101000
universal01-05744	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0101001
universal01-05745	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0101010
universal01-05746	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0101011
universal01-05747	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0101100
universal01-05748	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0101101
universal01-05749	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0101110
universal01-05750	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0101111
universal01-05751	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0110000
universal01-05752	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0110001
universal01-05753	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0110010
universal01-05754	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0110011
universal01-05755	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0110100
universal01-05756	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0110101
universal01-05757	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0110110
universal01-05758	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0110111
universal01-05759	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0111000
universal01-05760	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0111001
universal01-05761	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0111010
universal01-05762	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0111011
universal01-05763	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0111100
universal01-05764	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0111101
universal01-05765	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0111110
universal01-05766	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	0111111
universal01-05767	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1000000
universal01-05768	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1000001
universal01-05769	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1000010
universal01-05770	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1000011
universal01-05771	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1000100
universal01-05772	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1000101
universal01-05773	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1000110
universal01-05774	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1000111
universal01-05775	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1001000
universal01-05776	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1001001
universal01-05777	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1001010
universal01-05778	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1001011
universal01-05779	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1001100
universal01-05780	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1001101
universal01-05781	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1001110
universal01-05782	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1001111
universal01-05783	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1010000
universal01-05784	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1010001
universal01-05785	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1010010
universal01-05786	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1010011
universal01-05787	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1010100
universal01-05788	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1010101
universal01-05789	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1010110
universal01-05790	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1010111
universal01-05791	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1011000
universal01-05792	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1011001
universal01-05793	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1011010
universal01-05794	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1011011
universal01-05795	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1011100
universal01-05796	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1011101
universal01-05797	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1011110
universal01-05798	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1011111
universal01-05799	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1100000
universal01-05800	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1100001
universal01-05801	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1100010
universal01-05802	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1100011
universal01-05803	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1100100
universal01-05804	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1100101
universal01-05805	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1100110
universal01-05806	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1100111
universal01-05807	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1101000
universal01-05808	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1101001
universal01-05809	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1101010
universal01-05810	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1101011
universal01-05811	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1101100
universal01-05812	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1101101
universal01-05813	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1101110
universal01-05814	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1101111
universal01-05815	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1110000
universal01-05816	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1110001
universal01-05817	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1110010
universal01-05818	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1110011
universal01-05819	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1110100
universal01-05820	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1110101
universal01-05821	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1110110
universal01-05822	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1110111
universal01-05823	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1111000
universal01-05824	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1111001
universal01-05825	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1111010
universal01-05826	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1111011
universal01-05827	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1111100
universal01-05828	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1111101
universal01-05829	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1111110
universal01-05830	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	replace	1	distinct	allocated	1111111
universal01-05831	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	000000
universal01-05832	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0000010
universal01-05833	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0000011
universal01-05834	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0000100
universal01-05835	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0000101
universal01-05836	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0000110
universal01-05837	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0000111
universal01-05838	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0001000
universal01-05839	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0001001
universal01-05840	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0001010
universal01-05841	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0001011
universal01-05842	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0001100
universal01-05843	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0001101
universal01-05844	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0001110
universal01-05845	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0001111
universal01-05846	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0010000
universal01-05847	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0010001
universal01-05848	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0010010
universal01-05849	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0010011
universal01-05850	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0010100
universal01-05851	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0010101
universal01-05852	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0010110
universal01-05853	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0010111
universal01-05854	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0011000
universal01-05855	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0011001
universal01-05856	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0011010
universal01-05857	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0011011
universal01-05858	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0011100
universal01-05859	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0011101
universal01-05860	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0011110
universal01-05861	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0011111
universal01-05862	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0100000
universal01-05863	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0100001
universal01-05864	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0100010
universal01-05865	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0100011
universal01-05866	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0100100
universal01-05867	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0100101
universal01-05868	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0100110
universal01-05869	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0100111
universal01-05870	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0101000
universal01-05871	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0101001
universal01-05872	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0101010
universal01-05873	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0101011
universal01-05874	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0101100
universal01-05875	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0101101
universal01-05876	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0101110
universal01-05877	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0101111
universal01-05878	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0110000
universal01-05879	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0110001
universal01-05880	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0110010
universal01-05881	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0110011
universal01-05882	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0110100
universal01-05883	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0110101
universal01-05884	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0110110
universal01-05885	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0110111
universal01-05886	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0111000
universal01-05887	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0111001
universal01-05888	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0111010
universal01-05889	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0111011
universal01-05890	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0111100
universal01-05891	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0111101
universal01-05892	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0111110
universal01-05893	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	0111111
universal01-05894	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1000000
universal01-05895	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1000001
universal01-05896	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1000010
universal01-05897	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1000011
universal01-05898	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1000100
universal01-05899	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1000101
universal01-05900	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1000110
universal01-05901	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1000111
universal01-05902	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1001000
universal01-05903	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1001001
universal01-05904	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1001010
universal01-05905	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1001011
universal01-05906	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1001100
universal01-05907	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1001101
universal01-05908	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1001110
universal01-05909	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1001111
universal01-05910	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1010000
universal01-05911	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1010001
universal01-05912	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1010010
universal01-05913	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1010011
universal01-05914	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1010100
universal01-05915	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1010101
universal01-05916	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1010110
universal01-05917	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1010111
universal01-05918	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1011000
universal01-05919	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1011001
universal01-05920	wide6a	2,4,1,1,2,1	0,0,0,0,0,0	2,3,5,0,4,1	validate	1	distinct	allocated	1011010
